company_name,year_month,length,first_senti_avg,last_senti_avg,senti_improve,verify_thread
sizehelpteam,2017-11,3.75,1.7801136363636367,1.9943181818181819,0.21420454545454543,88
sizehelpteam,2017-12,3.2,1.5,1.7,0.2,5
sprintcare,2016-03,3.0,2.3333333333333335,1.0,-1.3333333333333335,1
sprintcare,2016-10,4.0,2.0,2.0,0.0,1
sprintcare,2017-03,4.0,1.5,2.0,0.5,1
sprintcare,2017-06,6.0,1.0,1.0,0.0,1
sprintcare,2017-07,4.0,2.0,1.5,-0.5,2
sprintcare,2017-08,3.0,2.0,2.0,0.0,1
sprintcare,2017-09,7.181818181818182,2.085858585858586,2.3181818181818183,0.23232323232323235,33
sprintcare,2017-10,4.451507742461287,1.7316082586253752,1.753719874257771,0.022111615632398024,1227
sprintcare,2017-11,4.689149560117302,1.6999720709398132,1.7872922776148588,0.08732020667504538,341
sprintcare,2017-12,4.39344262295082,1.7300351288056208,1.7766393442622948,0.04660421545667448,122
